Местное время в Благовещенске,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.02.2018 18:00,-13.0,743.0,,,44,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
02.12.2013 09:00,-14.3,749.8,762.8,1.0,90,Ветер; дующий с запада,1,,,Облаков нет., ,,,-15.0,,,,,,,,-15.6,Осадков нет,12,,,Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.,4
02.12.2013 06:00,-13.7,748.8,761.8,0.4,90,Штиль; безветрие,0,,,Облаков нет., ,,,,,,,,,,,-15.0,,,,,,
02.12.2013 03:00,-13.7,748.4,761.5,0.6,90,Штиль; безветрие,0,,,Облаков нет., ,,,,,,,,,,,-15.0,,,,,,
02.12.2013 00:00,-13.6,747.8,760.8,0.5,90,Штиль; безветрие,0,,,40%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-14.9,,,,,,
01.12.2013 21:00,-11.0,747.3,760.1,1.1,80,Штиль; безветрие,0,,,Облаков нет., ,,,,-3.0,,,,,,,-13.8,Осадков нет,12,,,,
01.12.2013 18:00,-8.2,746.2,758.8,1.5,58,Ветер; дующий с юго-востока,1,,,Облаков нет., ,,,,,,,,,,,-15.1,,,,,,
01.12.2013 15:00,-3.4,744.7,757.2,0.3,44,Ветер; дующий с юго-юго-востока,1,,,Облаков нет., ,,,,,,,,,,,-14.0,,,,,,
01.12.2013 12:00,-7.4,744.4,757.1,0.0,60,Ветер; дующий с юго-востока,1,,,100%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перисто-слоистые; покрывающие все небо.,,-13.9,,,,,,
01.12.2013 09:00,-11.7,744.4,757.3,0.6,76,Штиль; безветрие,0,,,100%., ,,,-13.6,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,100%.,2500 или более; или облаков нет.,Высокослоистые непросвечивающие или слоисто-дождевые.,,,-15.2,Осадков нет,12,,,Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.,4
01.12.2013 06:00,-13.6,743.8,756.7,-0.5,80,Штиль; безветрие,0,,,Облаков нет., ,,,,,,,,,,,-16.3,,,,,,
01.12.2013 03:00,-12.4,744.3,757.1,-0.3,75,Ветер; дующий с запада,2,,,Облаков нет., ,,,,,,,,,,,-15.9,,,,,,
01.12.2013 00:00,-7.4,744.6,757.3,-0.7,41,Ветер; дующий с северо-запада,2,,,Облаков нет., ,,,,,,,,,,,-18.4,,,,,,
30.11.2013 21:00,-6.0,745.3,757.9,-0.1,41,Ветер; дующий с запада,2,,12,Облаков нет., ,,,,-3.4,,,,,,,-17.1,Осадков нет,12,,,,
30.11.2013 18:00,-5.4,745.4,758.0,0.4,41,Ветер; дующий с запада,1,,12,Облаков нет., ,,,,,,,,,,,-16.6,,,,,,
30.11.2013 15:00,-3.5,745.0,757.5,-0.3,35,Ветер; дующий с западо-юго-запада,4,12,14,Облаков нет., ,,,,,,,,,,,-16.9,,,,,,
